review_id,Enterprise,sentiment,review_text;;
4615,Google,Neutral,The Dirty Secret Overall Ranking;;
4616,Google,Positive,Remember when mfs used to try and be funny by google editing the school page to make it seem like they were closing shit. I do cause that shit was funny.;;
4616,Google,Positive,Remember when mfs tried to be funny by Google editing the school page to make it seem like they were closing shit. I make that shit was funny.;;
4616,Google,Positive,Remember when mfs used to try and be funny by google editing the school page to make it seem like they were closing shit. I do cause that shit was funny.;;
4616,Google,Positive,Remember when mfs used to try and be satirical by google editing the first page to make it seem like they were closing shit. I do cause that it was funny.;;
4616,Google,Positive,1 Remember when mfs used it to try and be funny by my google by editing the school page to make it kinda seem like they were closing some shit. I do cause that latter shit was funny.;;
4616,Google,Positive,Remember when mfs used to chuckle and be fair by google editing the school page to so it seem like they were laughing shit. I do cause that that was funny.;;
4617,Google,Positive,It’s THE best thing;;
4617,Google,Positive,It's THE best;;
4617,Google,Positive,It's THE Best;;
4617,Google,Positive,It’s THE best game;;
4617,Google,Positive,It ’ s THE best natural thing;;
4617,Google,Positive,It’s THE main thing;;
4618,Google,Positive,Google images helping my co-worker and I have so much fun!!!  ;;
4618,Google,Positive,Google pictures help my colleague and I have so much fun!!!;;
4618,Google,Positive,Google images helping my collector and I have so much fun!!!;;
4618,Google,Positive,Google images helping my co-worker and I had so much fun!!!;;
4618,Google,Positive,Google Earth images are helping my co - worker and I have created so much fun!!!;;
4618,Google,Positive,Google images helping my co-worker and I have had far fun!!!;;
4622,Google,Negative,fuck you google! pic.twitter.com/wo7ntZsGNL;;
4622,Google,Negative,Fuck you google! pic.twitter.com / wo7ntZsGNL;;
4622,Google,Negative,fuck you google! pic.wikipedia.org / wo7ZsGNL;;
4622,Google,Negative,fuck you google! pic.twitter.com/wo7ntZsGNL;;
4622,Google,Negative,V fuck you google! pic.twitter.com/wo7ntZsGNL;;
4622,Google,Negative,that;;
4623,Google,Positive,loving the vibes . (google name + horror + aesthetic) pic.twitter.com/7aQwD2RISE;;
4623,Google,Positive,Love the vibes. (Google Name + Horror + Aesthetics) pic.twitter.com / 7aQwD2RISE;;
4623,Google,Positive,(google name + horror + aesthetics) pic.wikipedia.org / 7aQwD2RISE;;
4623,Google,Positive,loving the vibes . (google name + horror + aesthetic) pic.twitter.com/7aQwD2RISE;;
4623,Google,Positive,and loving the vibes . (google name + horror + aesthetic) pic.twitter.com/7aQwD2RISE;;
4623,Google,Positive,they;;
4624,Google,Irrelevant,Now playing LIL ZAE  - BAD AS ME dl the app google play & ios be apart of the movement also TUNE IN LIVE . FRI & SAT 8PM -12AM;;
4624,Google,Irrelevant,Now play LIL ZAE - BAD AS ME dl the app google play & ios in addition to the movement also TUNE IN LIVE.;;
4624,Google,Irrelevant,Now playing??? ZAE  - BAD AS ME dl the app google play & ios be apart of the movement also TUNE IN :. FRI & SAT 04 -12AM;;
4624,Google,Irrelevant,Now playing the LIL ZAE - BAD AS ME dl the above app on google play & C ios should be apart of by the movement who also plays TUNE MA IN LIVE. FRI & SAT 8PM - 12AM;;
4624,Google,Irrelevant,Now playing LIL 3 - BAD NEWS ME dl the laptop google play & ios be apart not the tablet also TUNE I LIVE. FRI & SAT 4 -12AM;;
4626,Google,Negative,Why Google sucks: Google regulates undocumented workers by misinforming white surpemacy;;
4626,Google,Negative,Why Google sucks: Google regulates undocumented workers through misinformation;;
4626,Google,Negative,Why Google sucks: Google regulates undocumented workers by misinforming white Americans;;
4626,Google,Negative,Why Google work sucks : Since Google officially regulates undocumented workers by completely misinforming white surpemacy;;
4626,Google,Negative,Why Google is: Google regulates undocumented workers is misinforming their surpemacy;;
4627,Google,Neutral,@sandramyers2252 The Scam Shield app is here! Head to the App Store or Google Play to download and say goodbye to scammers. https://t.co/0M4hzXzlgE;;
4627,Google,Neutral,@ sandramyers2252 The Scam Shield app is here! Visit the App Store or Google Play to download and say goodbye to scammers. https: / / t.co / 0M4hzXzlgE;;
4627,Google,Neutral,@sandramyers2252 The Scam Shield app is here! Heads to the App Stores or Google Play to create and say goodbye to scammers. https://t.co/0M4hzXzlgE];;
4627,Google,Neutral,@sandramyers2252 The next Scam Shield app is here! I Head down to the App Store Amazon or Google Play to help download content and say goodbye to your scammers. https://t.co/0M4hzXzlgE ];;
4627,Google,Neutral,@sandramyers2252 The Scam Shield app comes here! Head to iOS App Store plus Google Play to download and wave goodbye to scammers. https://t.co/0M4hzXzlgE];;
4628,Google,Neutral, .   ;;
4628,Google,Neutral,;;
4628,Google,Neutral,;;
4628,Google,Neutral,.;;
4628,Google,Neutral,.;;
4628,Google,Neutral,.;;
4631,Google,Irrelevant,Why lies when you can google and see that you’re wrong?;;
4631,Google,Irrelevant,Why lie when you can google and see that you are wrong?;;
4631,Google,Irrelevant,Why lie when you can look and see you're wrong?;;
4631,Google,Irrelevant,Why lies when you can google and see when you’re wrong?;;
4631,Google,Irrelevant,„ Why lies when you can google me and see that maybe you ’ re wrong?;;
4631,Google,Irrelevant,Why lies when you can google and prove that you’re correct?;;
4633,Google,Negative,I can't believe that @ Google absolutely killed @ googledrive without allowing a folder to be added to my disk to automatically synchronize with my computer.;;
4634,Google,Neutral,@Google y’all better help this sweet girl;;
4634,Google,Neutral,@ google y'all better help this sweet girl;;
4634,Google,Neutral,@ Google y'all better help this sweet girl;;
4634,Google,Neutral,@Google y’all better help this bad girl;;
4634,Google,Neutral,@Google y ’ all you better help this sweet young girl;;
4634,Google,Neutral,<unk> y’all better help this sweet girl;;
4637,Google,Negative,@Google . My Facebook account is hacked . My phone number: 9840190174. My Facebook ID: praveen boobesh. Hacker change  password  Gmail. ID  I have my Facebook ID screenshot pic.twitter.com/NDRJM3VHH6;;
4637,Google,Negative,@ Google. My Facebook account is hacked. My phone number: 9840190174. My Facebook ID: praveen boobesh. Hackers change the Gmail password. ID I have my Facebook ID screenshot pic.twitter.com / NDRJM3VHH6;;
4637,Google,Negative,@ Google. My Facebook account has been hacked. My phone number is 40190174. My Facebook ID is 40190174. My Facebook ID is 40190174. My Facebook ID is 40190174.;;
4637,Google,Negative,RhandlerR . My Facebook account is hacked . My phone number: 9840190174. My Facebook ID: praveen boobesh. Hacker change  password  Gmail. ID  I have my Facebook ID screenshot pic.twitter.com/NDRJM3VHH6;;
4637,Google,Negative,N RhandlerR . My Facebook account is hacked . My phone number: 9840190174. My Facebook ID: praveen boobesh. Hacker change  password  Gmail. ID  I have my Facebook ID screenshot pic.twitter.com/NDRJM3VHH6;;
4637,Google,Negative,we;;
4639,Google,Positive,Have you heard of Waze? It's a great Google-owned GPS that has just introduced a number of new features;;
4640,Google,Irrelevant,@NicolleDWallace . This is really disgusting. You REALLY don't have a fucking clue what Social Democracy is. This is just disgusting ! Do one Google Search. Trump is a ramp and Bernie can win. Come on.. @MMFlint @KyleKulinski @CANCEL_SAM;;
4640,Google,Irrelevant,@ NicolleDWallace. This is really disgusting. You REALLY have no fucking idea what social democracy is. This is just disgusting! Do a Google search. Trump is a ramp and Bernie can win. Come on... @ MFlint @ KyleKulinski @ CANCEL _ SAM;;
4640,Google,Irrelevant,@ Nicole DWallace. It's really disgusting. You don't have a fucking clue what a social network is. It's just disgusting! Do one Google Search. Trump is delusional and Bernie can win.;;
4640,Google,Irrelevant,@NicolleDWallace. This really really offensive. You REALLY don't have a fucking clue what Social Democrat is. This is just disgusting! Do one Google Search. Trump is a Socialist and Bernie can win. Come on.. @MMFlint : @KyleKulinski;;
4640,Google,Irrelevant,@NicolleDWallace. This stuff is really disgusting. You REALLY don't have a fucking fucking clue what Social Democracy is. This is just disgusting! Do one new Google Search. That Trump Donald is definitely a ramp maker and Bernie Clinton can win. Come out on.. @MMFlint @KyleKulinski and @CANCEL_SAM;;
4640,Google,Irrelevant,everything. This is really ridiculous. You REALLY don't have a fucking clue what Social Democracy is. This was just disgusting! Help that Google thing. Trump got a ramp and Bernie can win. More on.. @NicolleDWallace @MMFlint for;;
4643,Google,Positive,Thank You @YouTubeIndia @YTCreatorsIndia  for the support. ;;
4643,Google,Positive,Thank you @ YouTubeIndia @ YTCreatorsIndia for the support.;;
4643,Google,Positive,Thanks to @ YouTubeIndia @ YTCredsIndia for your support.;;
4643,Google,Positive,Thank You - @YouTubeIndia  for the support.;;
4643,Google,Positive,Thank You @YouTubeIndia @YTCreatorsIndia you for the valuable support.;;
4643,Google,Positive,Thank a @YouTubeIndia<unk> for the support.;;
4644,Google,Negative,So Google Adsense can’t find my money and when I call their support number they tell me to go read the forums page after I waited for 20 business days......cool;;
4644,Google,Negative,So Google Adsense can't find my money and when I call their support number they tell me to read the forum page after waiting 20 business days...... cool;;
4644,Google,Negative,So Google Adsense not find my money and when I call their support desk they tell me to go read the forums page after I fail for 20 business days......cool;;
4644,Google,Negative,So Google Adsense can ’ all t find my money and when will I call their support number they only tell them me to go read the forums page after page I waited here for 20 business days days...... totally cool;;
4644,Google,Negative,So Google Adsense can’t buy my money but whenever I call their support number they behind me says go read the forums page after I waited for 20 long days......cool;;
4645,Google,Neutral,. This is my unimpressed face  ;;
4645,Google,Neutral,This is my unimpressed face;;
4645,Google,Neutral,This Is My Unimpressed Face;;
4645,Google,Neutral,. This is my unimpressed response;;
4645,Google,Neutral,. This letter is my unimpressed face;;
4645,Google,Neutral,. whatever is my unimpressed face;;
4646,Google,Negative,All. The. Time. Can't look stupid on those texts/emails!;;
4646,Google,Negative,All. The. Time. Can not look stupid on these texts / emails!;;
4646,Google,Negative,All. The. Time. Can't look stupid on those texts / email!;;
4646,Google,Negative,All. The. Bus. Can't look stupid on those texts/emails!;;
4646,Google,Negative,All. The. Time. Can'tee t look too stupid on all those texts / emails!;;
4646,Google,Negative,All. The. Time. Can't count again on those texts/emails!;;
4647,Google,Irrelevant,The Nesara is a system of the global economy that deserves attention. The system that led us to this peak of economic imbalances; this system of winners and losers is not sustainable.;
4648,Google,Negative,The battery of the iPhone 11 Pro Max 3969mah is the greatest thing since bread was poured.;;
4649,Google,Positive,Honestly I’m just glad people are fact checking.;;
4649,Google,Positive,Honestly... just glad people are fact checking.;;
4649,Google,Positive,Honestly I ’ m just glad people there are not fact checking.;;
4649,Google,Positive,Honestly I’m very glad people are fact checking.;;
