review_id,Enterprise,sentiment,review_text;;
8158,Microsoft,Negative,Too expensive! Have you forgotten the reputational damage caused by the EA looting scandals?! @ mojang @ jeb _;;
8160,Microsoft,Positive,Apparently Microsoft is offering free training with a voucher for the cert test afterwards. Currently focusing on AWS but seems like a great opportunity to get into azure;;
8160,Microsoft,Positive,Microsoft offers free training with a voucher for subsequent testing of the server.;;
8160,Microsoft,Positive,Apparently AMD is offering free training with a voucher for another cert test afterwards. Currently based on AWS but seems like a great opportunity to get into azure;;
8160,Microsoft,Positive,Apparently Microsoft Windows is offering free training with a voucher for the cert test afterwards. Currently focusing less on AWS but seems some like a great economic opportunity to also get into wireless azure;;
8160,Microsoft,Positive,Apparently Nike is offering formal training with the voucher for the cert test tomorrow. Currently focusing on AWS it seems like a great opportunity to get into azure;;
8161,Microsoft,Neutral,The latest The rMVP Microsoft Daily! paper.li/rmvp_apac/1497… Thanks to @Ellie_ann4  ;;
8161,Microsoft,Neutral,Latest The rMVP Microsoft Daily! paper.li / rmvp _ apac / 1497... Thanks to @ Ellie _ ann4;;
8161,Microsoft,Neutral,The latest The rMVP Microsoft Daily! paper.li / rmvp _ apac / 1497... Thanks to @ Ellie _ ann4;;
8161,Microsoft,Neutral,The latest... rMVP Microsoft Daily! paper.li/rmvp_apac/1497… Thanks … @Ellie_ann4;;
8161,Microsoft,Neutral,Microsoft The latest are The Last rMVP of Microsoft Daily! paper. li / rmvp _ apac / PC 1497 … Online Thanks to @Ellie_ann4;;
8161,Microsoft,Neutral,Sunday Morning The rMVP Australia Daily! paper.li/rmvp_apac/1497... Thanks You @Ellie_ann4;;
8162,Microsoft,Positive,CollabNews just released paper.li/f-1392466952?e… many thanks @MipNews @pcouril @deep_gem1  ;;
8162,Microsoft,Positive,CollabNews has just added paper.li / f-1392466952? e... thank you @ MipNews @ pcouril @ deep _ gem1;;
8162,Microsoft,Positive,CollabNews just released paper.li / f-1392466952? e... thanks to @ MipNews @ pcouril @ deep _ 1;;
8162,Microsoft,Positive,CollabNews has released paper.li/f-1392466952?e… many in @MipNews @pcouril @deep_gem1;;
8162,Microsoft,Positive,CollabNews just released our paper. li / w f - 1392466952? com e and … many great thanks and @MipNews @pcouril... @deep_gem1;;
8162,Microsoft,Positive,CollabNews reports deleted the.li/f-1392466952?e... many from @MipNews from @pcouril;;
8163,Microsoft,Neutral,The best Microsoft Surface Go prices and deals in February 2020 (Brendan Griffiths/TechRadar) dlvr.it/RP7zxk;;
8163,Microsoft,Neutral,The best Microsoft Surface Go prices and deals in February 2020 (Brendan Griffiths / TechRadar) dlvr.it / RP7zxk;;
8163,Microsoft,Neutral,The best Microsoft Surface Go prices and deals in February 2020 (Brendan Griffiths / Radar) dr.it / RP7zxk;;
8163,Microsoft,Neutral,The official Microsoft Surface Go prices and deals in February 2020 Max Griffiths/TechRadar) secure.it/RP7zxk;;
8163,Microsoft,Neutral,The currently best Microsoft Europe Surface Go prices and retail deals forecast in February 2020 ( Brendan J Griffiths / Digital TechRadar ) dlvr. it / RP7zxk;;
8163,Microsoft,Neutral,The best Solar Surface module prices Latest deals prices February 2020 (Brendan View/TechRadar) dlvr.it/RP7zxk;;
8164,Microsoft,Neutral, ;;
8164,Microsoft,Neutral,It is not the first time that the EU Commission has taken such a step.;;
8164,Microsoft,Neutral,;;
8164,Microsoft,Neutral,;;
8164,Microsoft,Neutral,;;
8165,Microsoft,Irrelevant,This is why ranked has been broken for 8 months in this shit game;;
8165,Microsoft,Irrelevant,This is why rank in this shit game has been interrupted for 8 months;;
8165,Microsoft,Irrelevant,Here's why the rankings have been broken for 8 months in this crap game;;
8165,Microsoft,Irrelevant,This is why ranked has been broken for 11 months in this shit game;;
8165,Microsoft,Irrelevant,This is why ranked has been broken for 8 months in this very shit hockey game;;
8165,Microsoft,Irrelevant,reasoning is why ranked has been broken for three months in this shit game;;
8166,Microsoft,Negative,Hello @Microsoft @BillGates . There's a crazy spreading fake news.. aventurasnahistoria.uol.com.br/noticias/histo…;;
8166,Microsoft,Negative,Hello @ Microsoft @ BillGates. There is a crazy spread of fake news.. aventurasnahistoria.uol.com. br / noticias / histo...;;
8166,Microsoft,Negative,Hello @ Microsoft @ BillGates. There's crazy people spreading fake news.. aventurastistoria.uol.com.br / noticias / o...;;
8166,Microsoft,Negative,Hello all._. There's a website spreading fake news.. aventurasnahistoria.uol.com.br/noticias/histo…;;
8166,Microsoft,Negative,Hello Hello @Microsoft @BillGates. There's got a crazy cloud spreading fake news.. was aventurasnahistoria. f uol. de com. w br / list noticias / histo …;;
8166,Microsoft,Negative,Hello from @Microsoft. There's a French couple out with.. what.uol.com.br/noticias/histo...;;
8167,Microsoft,Negative,C'mon Rockstar. This service has been discontinued since 2013. Bring your stuff together... Another example that teaches us that digital media is still not stable enough.;;
8169,Microsoft,Neutral,I Used the New Microsoft Edge and I Can Finally Quit Chrome | Beebom beebom.com/microsoft-edge…;;
8169,Microsoft,Neutral,I used the new Microsoft Edge and I can finally quit Chrome | Beebom beebom.com / microsoft-edge...;;
8169,Microsoft,Neutral,I used the New Microsoft Edge and I Can Finally Quit Chrome / Beebom beebom.com / microsoft-edge...;;
8169,Microsoft,Neutral,I Used A New Microsoft Edge and I Have Finally Quit Chrome | Beebom beebom.com/microsoft-edge…;;
8169,Microsoft,Neutral,And I Used the New Microsoft Edge and I Now Can Finally Always Quit Drawing Chrome | on Beebom beebom. com / www microsoft - edge …;;
8169,Microsoft,Neutral,Before Used the New Blue Edge and Now Can Finally Quit Chrome | http beebom.com/microsoft-edge...;;
8170,Microsoft,Neutral,Microsoft Surface Headphones 2 review: perfect for work-from-home life lnkd.in/erMDv65;;
8170,Microsoft,Neutral,Microsoft Surface Headphones 2 reviewed: Perfect for living at home lnkd.in / erMDv65;;
8170,Microsoft,Neutral,Microsoft Surface 2 headphone review: perfect for working from home;;
8170,Microsoft,Neutral,Microsoft Surface Headphones 2018 review: perfect for work-from-home life bit.in/erMDv65;;
8170,Microsoft,Neutral,Microsoft Surface for Headphones gets 2 best review : perfect for work - and from - home life lnkd. 0 in / erMDv65;;
8170,Microsoft,Neutral,Microsoft Surface 2 2 Life: a virtual work-from-home life lnkd.in/erMDv65;;
8172,Microsoft,Negative,So @Microsoft say get a new PC. Even though I clicked my computer is lightening fast.. and I can have as many things open as I like ... windows 10 is a con. Fed up of companies being greedy! pic.twitter.com/dpXvC10TZr;;
8172,Microsoft,Negative,So @ Microsoft say get a new PC. Even if I clipped my computer instantly.. and I can have as many things open as I like... Windows 10 is a hoax. Tired of companies being greedy! pic.free.com / dpXvC10TZr;;
8172,Microsoft,Negative,So RhandlerR say get a new PC. Even though I clicked my computer is lightening fast.. and I can have as many things open as I like ... windows 10 is a con. Fed up of companies being greedy! pic.twitter.com/dpXvC10TZr;;
8172,Microsoft,Negative,Project So RhandlerR say get a new PC. Even though I clicked my computer is lightening fast.. and I can have as many things open as I like ... windows 10 is a con. Fed up of companies being greedy! pic.twitter.com/dpXvC10TZr;;
8172,Microsoft,Negative,The;;
8174,Microsoft,Positive, ;;
8174,Microsoft,Positive,It is not the first time that the EU Commission has taken such a step.;;
8174,Microsoft,Positive,;;
8174,Microsoft,Positive,;;
8174,Microsoft,Positive,;;
8175,Microsoft,Neutral,Are you looking for a new opportunity? Check out this great role  ;;
8175,Microsoft,Neutral,Looking for a new opportunity? Check out this great role;;
8175,Microsoft,Neutral,Looking for a new opportunity?;;
8175,Microsoft,Neutral,Are you primed for a new opportunity? Check out this great role;;
8175,Microsoft,Neutral,Are you really looking for a new work opportunity? Check out this great role;;
8175,Microsoft,Neutral,Are you looking for a new job? Check out this great role;;
8179,Microsoft,Positive,Trust in Technology is Important !. @satyanadella at  . I Love the Boomerang in the Background .   ;;
8179,Microsoft,Positive,Trust in technology is important!. @ satyanadella taking. I love the boomerang in the background.;;
8179,Microsoft,Positive,Trust in technology is useless!. @ satyanadella at. I Love the Boomerang in the Background.;;
8179,Microsoft,Positive,Trust in Technology is Important!. Listen at . I Love the Boomerang in the Sound.;;
8179,Microsoft,Positive,And Trust in Technology Impact is Important!. @satyanadella at. I Love Reading the Boomerang World in the Background.;;
8179,Microsoft,Positive,Trust<unk> Technology is Important!. @satyanadella at. I Got a Boomerang in the Background.;;
8180,Microsoft,Negative,Microsoft Teams is scary and ion like it 🥺. ;;
8180,Microsoft,Negative,Microsoft teams is scary and they like it.;;
8180,Microsoft,Negative,Microsoft is intimidating and likes it.;;
8180,Microsoft,Negative,Microsoft Teams is scary and ion like it too.;;
8180,Microsoft,Negative,And Microsoft Teams is scary and and ion like it [UNK].;;
8180,Microsoft,Negative,Microsoft Teams is beautiful and ion like it <unk>.;;
8182,Microsoft,Irrelevant,God when..?;;
8182,Microsoft,Irrelevant,God then?;;
8182,Microsoft,Irrelevant,God knows when..?;;
8182,Microsoft,Irrelevant,you when..?;;
8185,Microsoft,Neutral,i hope my teachers dont expect me to login and do work on the weekend.. cause idk wtf “microsoft teams” is on the weekend.. gmfu;;
8185,Microsoft,Neutral,i hope my teachers never expect me to go and do work on the weekend.. seriously idk wtf “microsoft teams” is on the weekend.. gmfu;;
8185,Microsoft,Neutral,i hope my new teachers dont expect me to login myself and do this work mostly on it the weekend.. m cause idk a wtf “ most microsoft teams ” is on the weekend.. gmfu;;
8185,Microsoft,Neutral,i hope that teachers dont expect me to login then do work at a weekend.. cause idk wtf “microsoft teams” were on the internet.. gmfu;;
8186,Microsoft,Neutral,Ex-Windows boss Sinofsky: How pre-2K malware and lack of trust hurt Microsoft zdnet.com/article/ex-win…;;
8186,Microsoft,Neutral,Ex-Windows boss Sinofsky: How pre-2K malware and lack of trust hurt Microsoft zdnet.com / article / ex-win...;;
8186,Microsoft,Neutral,Ex-Windows boss Sinofsky: How malware up to 2K and lack of trust hurt Microsoft zdnet.com / article / ex-win...;;
8186,Microsoft,Neutral,Ex-Windows boss Sinofsky: How anti-2K malware and lack of oversight hurt... zdnet.com/article/ex-win…;;
8186,Microsoft,Neutral,2012 Ex - current Windows 5 boss Bill Sinofsky : How installing pre - 2K malware and lack of public trust hurt Microsoft zdnet. com / article / ex - win …;;
8186,Microsoft,Neutral,November-Windows boss Sinofsky: How the-2K malware caused loss of work hurt Microsoft zdnet.com/article/ex-win...;;
8187,Microsoft,Negative,Outlook tlhe yone ya lapisa... You end up deleting important emails... This shit needs to change!! @Microsoft @Office pic.twitter.com/JXCM7C6Xvk;;
8187,Microsoft,Negative,Outlook tlhe yone ya lapisa... you end up deleting important emails... This shit needs to change!! @ Microsoft @ Office pic.twitter.com / JXCM7C6Xvk;;
8187,Microsoft,Negative,Outlook tlhe alone ya lapisa... You end up deleting important emails... This shit needs to change!! @ Microsoft @ Office pic.fm / JXCM7C6Xvk;;
8187,Microsoft,Negative,Outlook tlhe yone ya lapisa... You end up deleting important emails... This shit needs to change!! RhandlerR RhandlerR pic.twitter.com/JXCM7C6Xvk;;
8187,Microsoft,Negative,W Outlook tlhe yone ya lapisa... You end up deleting important emails... This shit needs to change!! RhandlerR RhandlerR pic.twitter.com/JXCM7C6Xvk;;
8187,Microsoft,Negative,the;;
8189,Microsoft,Positive,Microsoft Corp (MSFT) surprised the market with its fourth-quarter earnings. Morgan Stanley changed its rating to Outperform as Microsoft Corp (MSFT) reported a 7% jump in net revenue.;;
8189,Microsoft,Positive,Microsoft Corporation (MSFT) surprised the market with its fourth-quarter results. Morgan Stanley changed its rating to Outperformance as Microsoft Corp. (MSFT) reported a 7% jump in net income.;;
8190,Microsoft,Negative,This is so ridiculous @Skype.. Please work hard and find a better way to show ads. It's too poor to earn like this. By showing ads in chats. Didn't expect this @Microsoft. pic.twitter.com/NuR7zINkDE;;
